,SOC,SOH,Power,Temperature,SEI_after,SEI_delta
3333,64,1.6667,0.36842,23,1.67E-08,47.65752501
3334,64,1.6667,0.47368,23,1.67E-08,48.713541
3335,64,1.6667,0.57895,23,1.67E-08,49.79399102
3336,64,1.6667,0.68421,23,1.67E-08,50.909754
3337,64,1.6667,0.78947,23,1.67E-08,52.05812401
3338,64,1.6667,0.89474,23,1.67E-08,53.242488
3339,64,1.6667,1,23,1.67E-08,54.453773
3350,64,1.7778,0.052632,23,1.78E-08,44.65157101
3351,64,1.7778,0.15789,23,1.78E-08,45.60597402
3352,64,1.7778,0.26316,23,1.78E-08,46.58399002
3353,64,1.7778,0.36842,23,1.78E-08,47.598394
3354,64,1.7778,0.47368,23,1.78E-08,48.64053301
3355,64,1.7778,0.57895,23,1.78E-08,49.705109
3356,64,1.7778,0.68421,23,1.78E-08,50.804222
3357,64,1.7778,0.78947,23,1.78E-08,51.93427201
3358,64,1.7778,0.89474,23,1.78E-08,53.095763
3359,64,1.7778,1,23,1.78E-08,54.284454
3370,64,1.8889,0.052632,23,1.89E-08,44.64391499
3371,64,1.8889,0.15789,23,1.89E-08,45.57569497
3372,64,1.8889,0.26316,23,1.89E-08,46.55452999
3373,64,1.8889,0.36842,23,1.89E-08,47.55307499
3374,64,1.8889,0.47368,23,1.89E-08,48.576294
3375,64,1.8889,0.57895,23,1.89E-08,49.63515397
3376,64,1.8889,0.68421,23,1.89E-08,50.70891997
3377,64,1.8889,0.78947,23,1.89E-08,51.817986
3378,64,1.8889,0.89474,23,1.89E-08,52.95598198
3379,64,1.8889,1,23,1.89E-08,54.119346
3390,64,2,0.052632,23,2.00E-08,44.633391
3391,64,2,0.15789,23,2.00E-08,45.557139
3392,64,2,0.26316,23,2.00E-08,46.52492499
3393,64,2,0.36842,23,2.00E-08,47.51115
3394,64,2,0.47368,23,2.00E-08,48.51441699
3395,64,2,0.57895,23,2.00E-08,49.558116
3396,64,2,0.68421,23,2.00E-08,50.613302
3397,64,2,0.78947,23,2.00E-08,51.71404699
3398,64,2,0.89474,23,2.00E-08,52.83239101
3399,64,2,1,23,2.00E-08,53.98041099
3410,63,1,0.052632,23,1.00E-08,44.72011599
3411,63,1,0.15789,23,1.00E-08,45.798913
3412,63,1,0.26316,23,1.00E-08,46.91313399
3413,63,1,0.36842,23,1.00E-08,48.077059
3414,63,1,0.47368,23,1.00E-08,49.266434
3415,63,1,0.57895,23,1.00E-08,50.502876
3416,63,1,0.68421,23,1.00E-08,51.783773
3417,63,1,0.78947,23,1.00E-08,53.109139
3418,63,1,0.89474,23,1.00E-08,54.46367599
3419,63,1,1,23,1.00E-08,55.871653
3430,63,1.1111,0.052632,23,1.11E-08,44.706962
3431,63,1.1111,0.15789,23,1.11E-08,45.767602
3432,63,1.1111,0.26316,23,1.11E-08,46.85816501
3433,63,1.1111,0.36842,23,1.11E-08,47.98887401
3434,63,1.1111,0.47368,23,1.11E-08,49.15958501
3435,63,1.1111,0.57895,23,1.11E-08,50.35952801
3436,63,1.1111,0.68421,23,1.11E-08,51.609996
3437,63,1.1111,0.78947,23,1.11E-08,52.89300401
3438,63,1.1111,0.89474,23,1.11E-08,54.21857801
3439,63,1.1111,1,23,1.11E-08,55.58855601
3450,63,1.2222,0.052632,23,1.22E-08,44.697442
3451,63,1.2222,0.15789,23,1.22E-08,45.73205501
3452,63,1.2222,0.26316,23,1.22E-08,46.79978199
3453,63,1.2222,0.36842,23,1.22E-08,47.916297
3454,63,1.2222,0.47368,23,1.22E-08,49.056145
3455,63,1.2222,0.57895,23,1.22E-08,50.230659
3456,63,1.2222,0.68421,23,1.22E-08,51.444681
3457,63,1.2222,0.78947,23,1.22E-08,52.707133
3458,63,1.2222,0.89474,23,1.22E-08,53.98489899
3459,63,1.2222,1,23,1.22E-08,55.32256399
3470,63,1.3333,0.052632,23,1.33E-08,44.68802501
3471,63,1.3333,0.15789,23,1.33E-08,45.700233
3472,63,1.3333,0.26316,23,1.33E-08,46.756304
3473,63,1.3333,0.36842,23,1.33E-08,47.839443
3474,63,1.3333,0.47368,23,1.33E-08,48.95470301
3475,63,1.3333,0.57895,23,1.33E-08,50.107358
3476,63,1.3333,0.68421,23,1.33E-08,51.30047801
3477,63,1.3333,0.78947,23,1.33E-08,52.511621
3478,63,1.3333,0.89474,23,1.33E-08,53.777421
3479,63,1.3333,1,23,1.33E-08,55.078442
3490,63,1.4444,0.052632,23,1.44E-08,44.677226
3491,63,1.4444,0.15789,23,1.44E-08,45.681689
3492,63,1.4444,0.26316,23,1.44E-08,46.709557
3493,63,1.4444,0.36842,23,1.44E-08,47.771534
3494,63,1.4444,0.47368,23,1.44E-08,48.861043
3495,63,1.4444,0.57895,23,1.44E-08,49.99482499
3496,63,1.4444,0.68421,23,1.44E-08,51.15091599
3497,63,1.4444,0.78947,23,1.44E-08,52.34224901
3498,63,1.4444,0.89474,23,1.44E-08,53.58533199
3499,63,1.4444,1,23,1.44E-08,54.83954499
3510,63,1.5556,0.052632,23,1.56E-08,44.66745698
3511,63,1.5556,0.15789,23,1.56E-08,45.650365
3512,63,1.5556,0.26316,23,1.56E-08,46.66508598
3513,63,1.5556,0.36842,23,1.56E-08,47.70832601
3514,63,1.5556,0.47368,23,1.56E-08,48.77894299
3515,63,1.5556,0.57895,23,1.56E-08,49.891113
3516,63,1.5556,0.68421,23,1.56E-08,51.02100499
3517,63,1.5556,0.78947,23,1.56E-08,52.18412698
3518,63,1.5556,0.89474,23,1.56E-08,53.38708301
3519,63,1.5556,1,23,1.56E-08,54.62998798
3530,63,1.6667,0.052632,23,1.67E-08,44.65914901
3531,63,1.6667,0.15789,23,1.67E-08,45.62445499
3532,63,1.6667,0.26316,23,1.67E-08,46.63185
3533,63,1.6667,0.36842,23,1.67E-08,47.64038599
3534,63,1.6667,0.47368,23,1.67E-08,48.710131
3535,63,1.6667,0.57895,23,1.67E-08,49.782463
3536,63,1.6667,0.68421,23,1.67E-08,50.90651201
3537,63,1.6667,0.78947,23,1.67E-08,52.048195
3538,63,1.6667,0.89474,23,1.67E-08,53.22404402
3539,63,1.6667,1,23,1.67E-08,54.43049902
3550,63,1.7778,0.052632,23,1.78E-08,44.649824
3551,63,1.7778,0.15789,23,1.78E-08,45.60391603
3552,63,1.7778,0.26316,23,1.78E-08,46.58989801
3553,63,1.7778,0.36842,23,1.78E-08,47.59413303
3554,63,1.7778,0.47368,23,1.78E-08,48.638657
3555,63,1.7778,0.57895,23,1.78E-08,49.70786801
3556,63,1.7778,0.68421,23,1.78E-08,50.79158
3557,63,1.7778,0.78947,23,1.78E-08,51.92752702
3558,63,1.7778,0.89474,23,1.78E-08,53.078917
3559,63,1.7778,1,23,1.78E-08,54.26954102
3570,63,1.8889,0.052632,23,1.89E-08,44.641386
3571,63,1.8889,0.15789,23,1.89E-08,45.59187499
3572,63,1.8889,0.26316,23,1.89E-08,46.55445799
3573,63,1.8889,0.36842,23,1.89E-08,47.551004
3574,63,1.8889,0.47368,23,1.89E-08,48.577164
3575,63,1.8889,0.57895,23,1.89E-08,49.62941599
3576,63,1.8889,0.68421,23,1.89E-08,50.70839097
3577,63,1.8889,0.78947,23,1.89E-08,51.81442999
3578,63,1.8889,0.89474,23,1.89E-08,52.945995
3579,63,1.8889,1,23,1.89E-08,54.12146497
3590,63,2,0.052632,23,2.00E-08,44.630308
3591,63,2,0.15789,23,2.00E-08,45.562507
3592,63,2,0.26316,23,2.00E-08,46.51643501
3593,63,2,0.36842,23,2.00E-08,47.501623
3594,63,2,0.47368,23,2.00E-08,48.520555
3595,63,2,0.57895,23,2.00E-08,49.55388298
3596,63,2,0.68421,23,2.00E-08,50.620198
3597,63,2,0.78947,23,2.00E-08,51.71637199
3598,63,2,0.89474,23,2.00E-08,52.833158
3599,63,2,1,23,2.00E-08,53.98255799
3610,62,1,0.052632,23,1.00E-08,44.715642
3611,62,1,0.15789,23,1.00E-08,45.78982599
3612,62,1,0.26316,23,1.00E-08,46.89782801
3613,62,1,0.36842,23,1.00E-08,48.044868
3614,62,1,0.47368,23,1.00E-08,49.23366899
3615,62,1,0.57895,23,1.00E-08,50.45914299
3616,62,1,0.68421,23,1.00E-08,51.731962
3617,62,1,0.78947,23,1.00E-08,53.042477
3618,62,1,0.89474,23,1.00E-08,54.38959699
3619,62,1,1,23,1.00E-08,55.78663799
3630,62,1.1111,0.052632,23,1.11E-08,44.70508701
3631,62,1.1111,0.15789,23,1.11E-08,45.76423701
3632,62,1.1111,0.26316,23,1.11E-08,46.84630101
3633,62,1.1111,0.36842,23,1.11E-08,47.973223
3634,62,1.1111,0.47368,23,1.11E-08,49.13379501
3635,62,1.1111,0.57895,23,1.11E-08,50.331243
3636,62,1.1111,0.68421,23,1.11E-08,51.56635101
3637,62,1.1111,0.78947,23,1.11E-08,52.84675401
3638,62,1.1111,0.89474,23,1.11E-08,54.15870201
3639,62,1.1111,1,23,1.11E-08,55.52002301
3650,62,1.2222,0.052632,23,1.22E-08,44.69663599
3651,62,1.2222,0.15789,23,1.22E-08,45.72879701
3652,62,1.2222,0.26316,23,1.22E-08,46.79283299
3653,62,1.2222,0.36842,23,1.22E-08,47.90370299
3654,62,1.2222,0.47368,23,1.22E-08,49.03536999
3655,62,1.2222,0.57895,23,1.22E-08,50.21034099
3656,62,1.2222,0.68421,23,1.22E-08,51.421084
3657,62,1.2222,0.78947,23,1.22E-08,52.661705
3658,62,1.2222,0.89474,23,1.22E-08,53.95399
3659,62,1.2222,1,23,1.22E-08,55.271485
3670,62,1.3333,0.052632,23,1.33E-08,44.685057
3671,62,1.3333,0.15789,23,1.33E-08,45.704809
3672,62,1.3333,0.26316,23,1.33E-08,46.750458
3673,62,1.3333,0.36842,23,1.33E-08,47.833566
3674,62,1.3333,0.47368,23,1.33E-08,48.94183001
3675,62,1.3333,0.57895,23,1.33E-08,50.091608
3676,62,1.3333,0.68421,23,1.33E-08,51.27380601
3677,62,1.3333,0.78947,23,1.33E-08,52.49491101
3678,62,1.3333,0.89474,23,1.33E-08,53.74889601
3679,62,1.3333,1,23,1.33E-08,55.03132
3690,62,1.4444,0.052632,23,1.44E-08,44.676554
3691,62,1.4444,0.15789,23,1.44E-08,45.67042199
3692,62,1.4444,0.26316,23,1.44E-08,46.70128999
3693,62,1.4444,0.36842,23,1.44E-08,47.761541
3694,62,1.4444,0.47368,23,1.44E-08,48.854848
3695,62,1.4444,0.57895,23,1.44E-08,49.979706
3696,62,1.4444,0.68421,23,1.44E-08,51.138533
3697,62,1.4444,0.78947,23,1.44E-08,52.33245699
3698,62,1.4444,0.89474,23,1.44E-08,53.558555
3699,62,1.4444,1,23,1.44E-08,54.823342
3710,62,1.5556,0.052632,23,1.56E-08,44.66741499
3711,62,1.5556,0.15789,23,1.56E-08,45.64290098
3712,62,1.5556,0.26316,23,1.56E-08,46.66342199
3713,62,1.5556,0.36842,23,1.56E-08,47.707978
3714,62,1.5556,0.47368,23,1.56E-08,48.77464698
3715,62,1.5556,0.57895,23,1.56E-08,49.87658801
3716,62,1.5556,0.68421,23,1.56E-08,51.01056899
3717,62,1.5556,0.78947,23,1.56E-08,52.17702398
3718,62,1.5556,0.89474,23,1.56E-08,53.37614199
3719,62,1.5556,1,23,1.56E-08,54.614723
3730,62,1.6667,0.052632,23,1.67E-08,44.65646401
3731,62,1.6667,0.15789,23,1.67E-08,45.62843201
3732,62,1.6667,0.26316,23,1.67E-08,46.6166
3733,62,1.6667,0.36842,23,1.67E-08,47.643288
3734,62,1.6667,0.47368,23,1.67E-08,48.697758
3735,62,1.6667,0.57895,23,1.67E-08,49.78276002
3736,62,1.6667,0.68421,23,1.67E-08,50.890914
3737,62,1.6667,0.78947,23,1.67E-08,52.03369899
3738,62,1.6667,0.89474,23,1.67E-08,53.21240202
3739,62,1.6667,1,23,1.67E-08,54.41993599
3750,62,1.7778,0.052632,23,1.78E-08,44.648278
3751,62,1.7778,0.15789,23,1.78E-08,45.599129
3752,62,1.7778,0.26316,23,1.78E-08,46.58713
3753,62,1.7778,0.36842,23,1.78E-08,47.58818901
3754,62,1.7778,0.47368,23,1.78E-08,48.62525601
3755,62,1.7778,0.57895,23,1.78E-08,49.69575303
3756,62,1.7778,0.68421,23,1.78E-08,50.79678502
3757,62,1.7778,0.78947,23,1.78E-08,51.91677602
3758,62,1.7778,0.89474,23,1.78E-08,53.07695
3759,62,1.7778,1,23,1.78E-08,54.25598502
3770,62,1.8889,0.052632,23,1.89E-08,44.63721999
3771,62,1.8889,0.15789,23,1.89E-08,45.581463
3772,62,1.8889,0.26316,23,1.89E-08,46.555859
3773,62,1.8889,0.36842,23,1.89E-08,47.543936
3774,62,1.8889,0.47368,23,1.89E-08,48.572606
3775,62,1.8889,0.57895,23,1.89E-08,49.62272297
3776,62,1.8889,0.68421,23,1.89E-08,50.70655099
3777,62,1.8889,0.78947,23,1.89E-08,51.81407797
3778,62,1.8889,0.89474,23,1.89E-08,52.948289
3779,62,1.8889,1,23,1.89E-08,54.12265899
3790,62,2,0.052632,23,2.00E-08,44.62895999
3791,62,2,0.15789,23,2.00E-08,45.555754
3792,62,2,0.26316,23,2.00E-08,46.513115
3793,62,2,0.36842,23,2.00E-08,47.51017201
3794,62,2,0.47368,23,2.00E-08,48.52186201
3795,62,2,0.57895,23,2.00E-08,49.551828
3796,62,2,0.68421,23,2.00E-08,50.62177501
3797,62,2,0.78947,23,2.00E-08,51.71410201
3798,62,2,0.89474,23,2.00E-08,52.83501099
3799,62,2,1,23,2.00E-08,53.98006999
3810,61,1,0.052632,23,1.00E-08,44.71329099
3811,61,1,0.15789,23,1.00E-08,45.77161599
3812,61,1,0.26316,23,1.00E-08,46.879468
3813,61,1,0.36842,23,1.00E-08,48.02853599
3814,61,1,0.47368,23,1.00E-08,49.204864
3815,61,1,0.57895,23,1.00E-08,50.427141
3816,61,1,0.68421,23,1.00E-08,51.687672
3817,61,1,0.78947,23,1.00E-08,52.98272299
3818,61,1,0.89474,23,1.00E-08,54.32616
3819,61,1,1,23,1.00E-08,55.706819
3830,61,1.1111,0.052632,23,1.11E-08,44.703471
3831,61,1.1111,0.15789,23,1.11E-08,45.74775701
3832,61,1.1111,0.26316,23,1.11E-08,46.83635401
3833,61,1.1111,0.36842,23,1.11E-08,47.957955
3834,61,1.1111,0.47368,23,1.11E-08,49.10939801
3835,61,1.1111,0.57895,23,1.11E-08,50.30034801
3836,61,1.1111,0.68421,23,1.11E-08,51.53294501
3837,61,1.1111,0.78947,23,1.11E-08,52.79833701
3838,61,1.1111,0.89474,23,1.11E-08,54.10566501
3839,61,1.1111,1,23,1.11E-08,55.45689801
3850,61,1.2222,0.052632,23,1.22E-08,44.693144
3851,61,1.2222,0.15789,23,1.22E-08,45.71827899
3852,61,1.2222,0.26316,23,1.22E-08,46.787753
3853,61,1.2222,0.36842,23,1.22E-08,47.88193899
3854,61,1.2222,0.47368,23,1.22E-08,49.015999
3855,61,1.2222,0.57895,23,1.22E-08,50.183091
3856,61,1.2222,0.68421,23,1.22E-08,51.38605199
3857,61,1.2222,0.78947,23,1.22E-08,52.633876
3858,61,1.2222,0.89474,23,1.22E-08,53.90862999
3859,61,1.2222,1,23,1.22E-08,55.230406
3870,61,1.3333,0.052632,23,1.33E-08,44.68315601
3871,61,1.3333,0.15789,23,1.33E-08,45.692964
3872,61,1.3333,0.26316,23,1.33E-08,46.74667701
3873,61,1.3333,0.36842,23,1.33E-08,47.821271
3874,61,1.3333,0.47368,23,1.33E-08,48.93233601
3875,61,1.3333,0.57895,23,1.33E-08,50.067424
3876,61,1.3333,0.68421,23,1.33E-08,51.25497101
3877,61,1.3333,0.78947,23,1.33E-08,52.46950401
3878,61,1.3333,0.89474,23,1.33E-08,53.71809101
3879,61,1.3333,1,23,1.33E-08,55.006023
3890,61,1.4444,0.052632,23,1.44E-08,44.673787
3891,61,1.4444,0.15789,23,1.44E-08,45.67716399
3892,61,1.4444,0.26316,23,1.44E-08,46.698627
3893,61,1.4444,0.36842,23,1.44E-08,47.760131
3894,61,1.4444,0.47368,23,1.44E-08,48.846558
3895,61,1.4444,0.57895,23,1.44E-08,49.972426
3896,61,1.4444,0.68421,23,1.44E-08,51.127988
3897,61,1.4444,0.78947,23,1.44E-08,52.311756
3898,61,1.4444,0.89474,23,1.44E-08,53.541909
3899,61,1.4444,1,23,1.44E-08,54.794372
3910,61,1.5556,0.052632,23,1.56E-08,44.66543598
3911,61,1.5556,0.15789,23,1.56E-08,45.654084
3912,61,1.5556,0.26316,23,1.56E-08,46.66116899
3913,61,1.5556,0.36842,23,1.56E-08,47.70208
3914,61,1.5556,0.47368,23,1.56E-08,48.76972599
3915,61,1.5556,0.57895,23,1.56E-08,49.88010498
3916,61,1.5556,0.68421,23,1.56E-08,51.00554098
3917,61,1.5556,0.78947,23,1.56E-08,52.166969
3918,61,1.5556,0.89474,23,1.56E-08,53.36884698
3919,61,1.5556,1,23,1.56E-08,54.60222099
3930,61,1.6667,0.052632,23,1.67E-08,44.654888
3931,61,1.6667,0.15789,23,1.67E-08,45.62771901
3932,61,1.6667,0.26316,23,1.67E-08,46.61714299
3933,61,1.6667,0.36842,23,1.67E-08,47.640541
3934,61,1.6667,0.47368,23,1.67E-08,48.69415
3935,61,1.6667,0.57895,23,1.67E-08,49.78002202
3936,61,1.6667,0.68421,23,1.67E-08,50.89088601
3937,61,1.6667,0.78947,23,1.67E-08,52.03955599
3938,61,1.6667,0.89474,23,1.67E-08,53.210464
3939,61,1.6667,1,23,1.67E-08,54.419056
3950,61,1.7778,0.052632,23,1.78E-08,44.646777
3951,61,1.7778,0.15789,23,1.78E-08,45.60386203
3952,61,1.7778,0.26316,23,1.78E-08,46.58185001
3953,61,1.7778,0.36842,23,1.78E-08,47.59187602
3954,61,1.7778,0.47368,23,1.78E-08,48.62683302
3955,61,1.7778,0.57895,23,1.78E-08,49.696962
3956,61,1.7778,0.68421,23,1.78E-08,50.79240602
3957,61,1.7778,0.78947,23,1.78E-08,51.90945302
3958,61,1.7778,0.89474,23,1.78E-08,53.064608
3959,61,1.7778,1,23,1.78E-08,54.24626601
3970,61,1.8889,0.052632,23,1.89E-08,44.63822299
3971,61,1.8889,0.15789,23,1.89E-08,45.58049798
3972,61,1.8889,0.26316,23,1.89E-08,46.549599
3973,61,1.8889,0.36842,23,1.89E-08,47.54230798
3974,61,1.8889,0.47368,23,1.89E-08,48.57444499
3975,61,1.8889,0.57895,23,1.89E-08,49.62119299
3976,61,1.8889,0.68421,23,1.89E-08,50.70579799
3977,61,1.8889,0.78947,23,1.89E-08,51.809566
3978,61,1.8889,0.89474,23,1.89E-08,52.94143598
3979,61,1.8889,1,23,1.89E-08,54.109241
3990,61,2,0.052632,23,2.00E-08,44.62822801
3991,61,2,0.15789,23,2.00E-08,45.56032599
3992,61,2,0.26316,23,2.00E-08,46.52344199
3993,61,2,0.36842,23,2.00E-08,47.50584301
3994,61,2,0.47368,23,2.00E-08,48.520523
3995,61,2,0.57895,23,2.00E-08,49.55310001
3996,61,2,0.68421,23,2.00E-08,50.612535
3997,61,2,0.78947,23,2.00E-08,51.71316101
3998,61,2,0.89474,23,2.00E-08,52.83369001
3999,61,2,1,23,2.00E-08,53.98541298
4010,60,1,0.052632,23,1.00E-08,44.709568
4011,60,1,0.15789,23,1.00E-08,45.77711699
4012,60,1,0.26316,23,1.00E-08,46.86868299
4013,60,1,0.36842,23,1.00E-08,48.004208
4014,60,1,0.47368,23,1.00E-08,49.173546
4015,60,1,0.57895,23,1.00E-08,50.386302
4016,60,1,0.68421,23,1.00E-08,51.63965
4017,60,1,0.78947,23,1.00E-08,52.930649
4018,60,1,0.89474,23,1.00E-08,54.265564
4019,60,1,1,23,1.00E-08,55.63817899
4030,60,1.1111,0.052632,23,1.11E-08,44.699725
4031,60,1.1111,0.15789,23,1.11E-08,45.74639001
4032,60,1.1111,0.26316,23,1.11E-08,46.825851
4033,60,1.1111,0.36842,23,1.11E-08,47.93285601
4034,60,1.1111,0.47368,23,1.11E-08,49.086271
4035,60,1.1111,0.57895,23,1.11E-08,50.27063401
4036,60,1.1111,0.68421,23,1.11E-08,51.49716801
4037,60,1.1111,0.78947,23,1.11E-08,52.764279
4038,60,1.1111,0.89474,23,1.11E-08,54.055614
4039,60,1.1111,1,23,1.11E-08,55.401254
4050,60,1.2222,0.052632,23,1.22E-08,44.689142
4051,60,1.2222,0.15789,23,1.22E-08,45.712076
4052,60,1.2222,0.26316,23,1.22E-08,46.77842
4053,60,1.2222,0.36842,23,1.22E-08,47.87956
4054,60,1.2222,0.47368,23,1.22E-08,48.99983101
4055,60,1.2222,0.57895,23,1.22E-08,50.16221799
4056,60,1.2222,0.68421,23,1.22E-08,51.360565
4057,60,1.2222,0.78947,23,1.22E-08,52.604233
4058,60,1.2222,0.89474,23,1.22E-08,53.873005
4059,60,1.2222,1,23,1.22E-08,55.18615299
4070,60,1.3333,0.052632,23,1.33E-08,44.681203
4071,60,1.3333,0.15789,23,1.33E-08,45.692247
4072,60,1.3333,0.26316,23,1.33E-08,46.73113801
4073,60,1.3333,0.36842,23,1.33E-08,47.81011101
4074,60,1.3333,0.47368,23,1.33E-08,48.921943
4075,60,1.3333,0.57895,23,1.33E-08,50.05871601
4076,60,1.3333,0.68421,23,1.33E-08,51.23463701
4077,60,1.3333,0.78947,23,1.33E-08,52.44552601
4078,60,1.3333,0.89474,23,1.33E-08,53.686063
4079,60,1.3333,1,23,1.33E-08,54.97344401
4090,60,1.4444,0.052632,23,1.44E-08,44.672901
4091,60,1.4444,0.15789,23,1.44E-08,45.673003
4092,60,1.4444,0.26316,23,1.44E-08,46.689745
4093,60,1.4444,0.36842,23,1.44E-08,47.75194499
4094,60,1.4444,0.47368,23,1.44E-08,48.839568
4095,60,1.4444,0.57895,23,1.44E-08,49.958784
4096,60,1.4444,0.68421,23,1.44E-08,51.114757
4097,60,1.4444,0.78947,23,1.44E-08,52.304506
4098,60,1.4444,0.89474,23,1.44E-08,53.52494999
4099,60,1.4444,1,23,1.44E-08,54.77052
4110,60,1.5556,0.052632,23,1.56E-08,44.663779
4111,60,1.5556,0.15789,23,1.56E-08,45.64436999
4112,60,1.5556,0.26316,23,1.56E-08,46.65573001
4113,60,1.5556,0.36842,23,1.56E-08,47.69256901
4114,60,1.5556,0.47368,23,1.56E-08,48.76585498
4115,60,1.5556,0.57895,23,1.56E-08,49.86342499
4116,60,1.5556,0.68421,23,1.56E-08,50.999265
4117,60,1.5556,0.78947,23,1.56E-08,52.16180399
4118,60,1.5556,0.89474,23,1.56E-08,53.36012999
4119,60,1.5556,1,23,1.56E-08,54.57981399
4130,60,1.6667,0.052632,23,1.67E-08,44.65466202
4131,60,1.6667,0.15789,23,1.67E-08,45.62891299
4132,60,1.6667,0.26316,23,1.67E-08,46.614892
4133,60,1.6667,0.36842,23,1.67E-08,47.64655401
4134,60,1.6667,0.47368,23,1.67E-08,48.69607101
4135,60,1.6667,0.57895,23,1.67E-08,49.77292901
4136,60,1.6667,0.68421,23,1.67E-08,50.89199999
4137,60,1.6667,0.78947,23,1.67E-08,52.02858999
4138,60,1.6667,0.89474,23,1.67E-08,53.20089401
4139,60,1.6667,1,23,1.67E-08,54.40772399
4150,60,1.7778,0.052632,23,1.78E-08,44.64504403
4151,60,1.7778,0.15789,23,1.78E-08,45.60589203
4152,60,1.7778,0.26316,23,1.78E-08,46.582814
4153,60,1.7778,0.36842,23,1.78E-08,47.59773702
4154,60,1.7778,0.47368,23,1.78E-08,48.62823003
4155,60,1.7778,0.57895,23,1.78E-08,49.70168302
4156,60,1.7778,0.68421,23,1.78E-08,50.78647901
4157,60,1.7778,0.78947,23,1.78E-08,51.91914301
4158,60,1.7778,0.89474,23,1.78E-08,53.06147302
4159,60,1.7778,1,23,1.78E-08,54.250709
4170,60,1.8889,0.052632,23,,
4171,60,1.8889,0.15789,23,,
4172,60,1.8889,0.26316,23,,
4173,60,1.8889,0.36842,23,,
4174,60,1.8889,0.47368,23,,
4175,60,1.8889,0.57895,23,,
4176,60,1.8889,0.68421,23,,
4177,60,1.8889,0.78947,23,,
4178,60,1.8889,0.89474,23,,
4179,60,1.8889,1,23,,
4190,60,2,0.052632,23,2.00E-08,44.62439498
4191,60,2,0.15789,23,2.00E-08,45.551219
4192,60,2,0.26316,23,2.00E-08,46.51920398
4193,60,2,0.36842,23,2.00E-08,47.50814899
4194,60,2,0.47368,23,2.00E-08,48.51409399
4195,60,2,0.57895,23,2.00E-08,49.561262
4196,60,2,0.68421,23,2.00E-08,50.63269899
4197,60,2,0.78947,23,2.00E-08,51.71718799
4198,60,2,0.89474,23,2.00E-08,52.84608799
4199,60,2,1,23,2.00E-08,53.98210999
4210,59,1,0.052632,23,1.00E-08,44.70702
4211,59,1,0.15789,23,1.00E-08,45.759679
4212,59,1,0.26316,23,1.00E-08,46.854093
4213,59,1,0.36842,23,1.00E-08,47.98432699
4214,59,1,0.47368,23,1.00E-08,49.15003299
4215,59,1,0.57895,23,1.00E-08,50.349155
4216,59,1,0.68421,23,1.00E-08,51.59515801
4217,59,1,0.78947,23,1.00E-08,52.883397
4218,59,1,0.89474,23,1.00E-08,54.206804
4219,59,1,1,23,1.00E-08,55.56340299
4230,59,1.1111,0.052632,23,1.11E-08,44.698575
4231,59,1.1111,0.15789,23,1.11E-08,45.734659
4232,59,1.1111,0.26316,23,1.11E-08,46.81079701
4233,59,1.1111,0.36842,23,1.11E-08,47.922687
4234,59,1.1111,0.47368,23,1.11E-08,49.067393
4235,59,1.1111,0.57895,23,1.11E-08,50.247354
4236,59,1.1111,0.68421,23,1.11E-08,51.463222
4237,59,1.1111,0.78947,23,1.11E-08,52.72879501
4238,59,1.1111,0.89474,23,1.11E-08,54.01345201
4239,59,1.1111,1,23,1.11E-08,55.35553801
4250,59,1.2222,0.052632,23,1.22E-08,44.687965
4251,59,1.2222,0.15789,23,1.22E-08,45.710984
4252,59,1.2222,0.26316,23,1.22E-08,46.77011299
4253,59,1.2222,0.36842,23,1.22E-08,47.861214
4254,59,1.2222,0.47368,23,1.22E-08,48.986999
4255,59,1.2222,0.57895,23,1.22E-08,50.14164199
4256,59,1.2222,0.68421,23,1.22E-08,51.34396
4257,59,1.2222,0.78947,23,1.22E-08,52.57194599
4258,59,1.2222,0.89474,23,1.22E-08,53.838857
4259,59,1.2222,1,23,1.22E-08,55.137708
4270,59,1.3333,0.052632,23,1.33E-08,44.680116
4271,59,1.3333,0.15789,23,1.33E-08,45.69354
4272,59,1.3333,0.26316,23,1.33E-08,46.733702
4273,59,1.3333,0.36842,23,1.33E-08,47.80814601
4274,59,1.3333,0.47368,23,1.33E-08,48.90657301
4275,59,1.3333,0.57895,23,1.33E-08,50.04697001
4276,59,1.3333,0.68421,23,1.33E-08,51.224822
4277,59,1.3333,0.78947,23,1.33E-08,52.423838
4278,59,1.3333,0.89474,23,1.33E-08,53.66019801
4279,59,1.3333,1,23,1.33E-08,54.95012301
4290,59,1.4444,0.052632,23,1.44E-08,44.67094001
4291,59,1.4444,0.15789,23,1.44E-08,45.664515
4292,59,1.4444,0.26316,23,1.44E-08,46.691786
4293,59,1.4444,0.36842,23,1.44E-08,47.743288
4294,59,1.4444,0.47368,23,1.44E-08,48.827073
4295,59,1.4444,0.57895,23,1.44E-08,49.94710101
4296,59,1.4444,0.68421,23,1.44E-08,51.100589
4297,59,1.4444,0.78947,23,1.44E-08,52.28129699
4298,59,1.4444,0.89474,23,1.44E-08,53.514639
4299,59,1.4444,1,23,1.44E-08,54.760544
4310,59,1.5556,0.052632,23,1.56E-08,44.66281699
4311,59,1.5556,0.15789,23,1.56E-08,45.64454499
4312,59,1.5556,0.26316,23,1.56E-08,46.654521
4313,59,1.5556,0.36842,23,1.56E-08,47.69323701
